"entity_id","status","store_id","store_name","customer_id","base_grand_total","base_total_paid","grand_total","total_paid","increment_id","base_currency_code","order_currency_code","shipping_name","billing_name","created_at","updated_at","billing_address","shipping_address","shipping_information","customer_email","customer_group","subtotal","shipping_and_handling","customer_name","payment_method"
3851,"complete",1,"Main Website
Main Website Store
",157,411.00,411.00,411.00,411.00,"000003851","USD","USD","Patrick Moore","Patrick Moore","2016-09-15 13:04:39","2016-09-15 13:04:39","920 Jivhel Avenue Tozirpul, IA 14495","920 Jivhel Avenue Tozirpul, IA 14495","Flat Rate - Fixed","Patrick.Moore@thelumastory.com",4,411.00,6.99,"Patrick Moore","checkmo"
3852,"complete",1,"Main Website
Main Website Store
",256,646.00,646.00,646.00,646.00,"000003852","USD","USD","Ricardo Ross","Ricardo Ross","2016-09-15 13:04:39","2016-09-15 13:04:39","125 Orawo Grove Sotagmen, OK 45602","125 Orawo Grove Sotagmen, OK 45602","Flat Rate - Fixed","Ricardo.Ross@thelumastory.com",1,646.00,6.99,"Ricardo Ross","checkmo"
3853,"complete",1,"Main Website
Main Website Store
",262,533.00,533.00,533.00,533.00,"000003853","USD","USD","Ricardo Brock","Ricardo Brock","2016-09-15 13:04:39","2016-09-15 13:04:39","366 Gipif Grove Zajaje, NV 69154","366 Gipif Grove Zajaje, NV 69154","Flat Rate - Fixed","Ricardo.Brock@thelumastory.com",3,533.00,6.99,"Ricardo Brock","checkmo"
3854,"complete",1,"Main Website
Main Website Store
",297,291.00,291.00,291.00,291.00,"000003854","USD","USD","Dean Goodman","Dean Goodman","2016-09-15 13:04:39","2016-09-15 13:04:39","1524 Ampan Pass Gibepugu, UT 62288","1524 Ampan Pass Gibepugu, UT 62288","Flat Rate - Fixed","Dean.Goodman@thelumastory.com",3,291.00,3.99,"Dean Goodman","checkmo"
3855,"complete",1,"Main Website
Main Website Store
",385,288.00,288.00,288.00,288.00,"000003855","USD","USD","Clara Horton","Clara Horton","2016-09-15 13:04:39","2016-09-15 13:04:39","1452 Lahaju Key Kedtecem, NC 00832","1452 Lahaju Key Kedtecem, NC 00832","Flat Rate - Fixed","Clara.Horton@thelumastory.com",4,288.00,1.99,"Clara Horton","checkmo"
3856,"complete",1,"Main Website
Main Website Store
",258,375.00,375.00,375.00,375.00,"000003856","USD","USD","Sally Cortez","Sally Cortez","2016-09-15 13:04:39","2016-09-15 13:04:39","784 Foehi Street Ucilila, OK 02301","784 Foehi Street Ucilila, OK 02301","Flat Rate - Fixed","Sally.Cortez@thelumastory.com",2,375.00,6.99,"Sally Cortez","checkmo"
3857,"complete",1,"Main Website
Main Website Store
",243,470.00,470.00,470.00,470.00,"000003857","USD","USD","Glenn West","Glenn West","2016-09-15 13:04:39","2016-09-15 13:04:39","714 Uteul Way Virapvo, HI 68393","714 Uteul Way Virapvo, HI 68393","Flat Rate - Fixed","Glenn.West@thelumastory.com",4,470.00,6.99,"Glenn West","checkmo"
3858,"complete",1,"Main Website
Main Website Store
",400,368.00,368.00,368.00,368.00,"000003858","USD","USD","Katie Floyd","Katie Floyd","2016-09-15 13:04:39","2016-09-15 13:04:39","491 Dufne Place Dopoke, WY 56719","491 Dufne Place Dopoke, WY 56719","Flat Rate - Fixed","Katie.Floyd@thelumastory.com",4,368.00,3.99,"Katie Floyd","checkmo"
3859,"complete",1,"Main Website
Main Website Store
",250,754.00,754.00,754.00,754.00,"000003859","USD","USD","Lulu Moody","Lulu Moody","2016-09-16 13:04:39","2016-09-16 13:04:39","1635 Astuv Path Fejrozi, KS 07557","1635 Astuv Path Fejrozi, KS 07557","Flat Rate - Fixed","Lulu.Moody@thelumastory.com",3,754.00,1.99,"Lulu Moody","checkmo"
3860,"complete",1,"Main Website
Main Website Store
",231,672.00,672.00,672.00,672.00,"000003860","USD","USD","Lela Moran","Lela Moran","2016-09-16 13:04:39","2016-09-16 13:04:39","1530 Tenup Center Cuziah, PA 08082","1530 Tenup Center Cuziah, PA 08082","Flat Rate - Fixed","Lela.Moran@thelumastory.com",1,672.00,6.99,"Lela Moran","checkmo"
3861,"complete",1,"Main Website
Main Website Store
",154,368.00,368.00,368.00,368.00,"000003861","USD","USD","Angel Sherman","Angel Sherman","2016-09-16 13:04:39","2016-09-16 13:04:39","128 Tadto Pass Fudial, VT 63194","128 Tadto Pass Fudial, VT 63194","Flat Rate - Fixed","Angel.Sherman@thelumastory.com",3,368.00,1.99,"Angel Sherman","checkmo"
3862,"complete",1,"Main Website
Main Website Store
",278,534.00,534.00,534.00,534.00,"000003862","USD","USD","Jayden Goodman","Jayden Goodman","2016-09-16 13:04:39","2016-09-16 13:04:39","159 Moavo River Uvneat, OH 02465","159 Moavo River Uvneat, OH 02465","Flat Rate - Fixed","Jayden.Goodman@thelumastory.com",3,534.00,6.99,"Jayden Goodman","checkmo"
3863,"complete",1,"Main Website
Main Website Store
",243,523.00,523.00,523.00,523.00,"000003863","USD","USD","Glenn West","Glenn West","2016-09-16 13:04:39","2016-09-16 13:04:39","714 Uteul Way Virapvo, HI 68393","714 Uteul Way Virapvo, HI 68393","Flat Rate - Fixed","Glenn.West@thelumastory.com",4,523.00,3.99,"Glenn West","checkmo"
3864,"complete",1,"Main Website
Main Website Store
",394,504.00,504.00,504.00,504.00,"000003864","USD","USD","Bernice Ellis","Bernice Ellis","2016-09-16 13:04:39","2016-09-16 13:04:39","1584 Rama Circle Hoscece, RI 07536","1584 Rama Circle Hoscece, RI 07536","Flat Rate - Fixed","Bernice.Ellis@thelumastory.com",2,504.00,6.99,"Bernice Ellis","checkmo"
3865,"complete",1,"Main Website
Main Website Store
",294,342.00,342.00,342.00,342.00,"000003865","USD","USD","Jonathan Wong","Jonathan Wong","2016-09-16 13:04:39","2016-09-16 13:04:39","1139 Rize Highway Bukerune, AR 14360","1139 Rize Highway Bukerune, AR 14360","Flat Rate - Fixed","Jonathan.Wong@thelumastory.com",4,342.00,1.99,"Jonathan Wong","checkmo"
3866,"complete",1,"Main Website
Main Website Store
",273,375.00,375.00,375.00,375.00,"000003866","USD","USD","Ralph Bryan","Ralph Bryan","2016-09-16 13:04:39","2016-09-16 13:04:39","331 Dikil Trail Opegcon, CT 19917","331 Dikil Trail Opegcon, CT 19917","Flat Rate - Fixed","Ralph.Bryan@thelumastory.com",4,375.00,1.99,"Ralph Bryan","checkmo"
3867,"complete",1,"Main Website
Main Website Store
",270,309.00,309.00,309.00,309.00,"000003867","USD","USD","Bettie Schneider","Bettie Schneider","2016-09-16 13:04:39","2016-09-16 13:04:39","1304 Racrog River Osjipes, OH 22489","1304 Racrog River Osjipes, OH 22489","Flat Rate - Fixed","Bettie.Schneider@thelumastory.com",1,309.00,6.99,"Bettie Schneider","checkmo"
3868,"complete",1,"Main Website
Main Website Store
",206,374.00,374.00,374.00,374.00,"000003868","USD","USD","Shawn Cook","Shawn Cook","2016-09-16 13:04:39","2016-09-16 13:04:39","678 Jakwos Point Veivoka, MA 06129","678 Jakwos Point Veivoka, MA 06129","Flat Rate - Fixed","Shawn.Cook@thelumastory.com",2,374.00,1.99,"Shawn Cook","checkmo"
3869,"complete",1,"Main Website
Main Website Store
",167,333.00,333.00,333.00,333.00,"000003869","USD","USD","Julian Chapman","Julian Chapman","2016-09-16 13:04:39","2016-09-16 13:04:39","1119 Puge Place Lohvemewe, DC 60263","1119 Puge Place Lohvemewe, DC 60263","Flat Rate - Fixed","Julian.Chapman@thelumastory.com",1,333.00,1.99,"Julian Chapman","checkmo"
3870,"complete",1,"Main Website
Main Website Store
",358,800.00,800.00,800.00,800.00,"000003870","USD","USD","Betty Weaver","Betty Weaver","2016-09-16 13:04:39","2016-09-16 13:04:39","1848 Jilri Parkway Unacatpil, UT 67216","1848 Jilri Parkway Unacatpil, UT 67216","Flat Rate - Fixed","Betty.Weaver@thelumastory.com",1,800.00,1.99,"Betty Weaver","checkmo"
3871,"complete",1,"Main Website
Main Website Store
",328,588.00,588.00,588.00,588.00,"000003871","USD","USD","Ina Wolfe","Ina Wolfe","2016-09-17 13:04:39","2016-09-17 13:04:39","834 Zonvos Boulevard Sebhuba, TX 57121","834 Zonvos Boulevard Sebhuba, TX 57121","Flat Rate - Fixed","Ina.Wolfe@thelumastory.com",3,588.00,3.99,"Ina Wolfe","checkmo"
3872,"complete",1,"Main Website
Main Website Store
",125,603.00,603.00,603.00,603.00,"000003872","USD","USD","Ricardo Dixon","Ricardo Dixon","2016-09-17 13:04:39","2016-09-17 13:04:39","1942 Uwji Manor Bowfibaf, SC 71902","1942 Uwji Manor Bowfibaf, SC 71902","Flat Rate - Fixed","Ricardo.Dixon@thelumastory.com",3,603.00,1.99,"Ricardo Dixon","checkmo"
3873,"complete",1,"Main Website
Main Website Store
",332,654.00,654.00,654.00,654.00,"000003873","USD","USD","Milton Bryan","Milton Bryan","2016-09-17 13:04:39","2016-09-17 13:04:39","1284 Cicga Street Riruop, SC 60515","1284 Cicga Street Riruop, SC 60515","Flat Rate - Fixed","Milton.Bryan@thelumastory.com",3,654.00,3.99,"Milton Bryan","checkmo"
3874,"complete",1,"Main Website
Main Website Store
",165,234.00,234.00,234.00,234.00,"000003874","USD","USD","Leroy Fuller","Leroy Fuller","2016-09-17 13:04:39","2016-09-17 13:04:39","1899 Inpur Extension Sofralaj, CA 53799","1899 Inpur Extension Sofralaj, CA 53799","Flat Rate - Fixed","Leroy.Fuller@thelumastory.com",3,234.00,3.99,"Leroy Fuller","checkmo"
3875,"complete",1,"Main Website
Main Website Store
",111,593.00,593.00,593.00,593.00,"000003875","USD","USD","Gregory Welch","Gregory Welch","2016-09-17 13:04:39","2016-09-17 13:04:39","1741 Hanza Highway Ozzulsa, ME 87254","1741 Hanza Highway Ozzulsa, ME 87254","Flat Rate - Fixed","Gregory.Welch@thelumastory.com",1,593.00,3.99,"Gregory Welch","checkmo"
3876,"complete",1,"Main Website
Main Website Store
",318,483.00,483.00,483.00,483.00,"000003876","USD","USD","Logan Vargas","Logan Vargas","2016-09-17 13:04:39","2016-09-17 13:04:39","541 Pussed Point Hialisut, VT 12788","541 Pussed Point Hialisut, VT 12788","Flat Rate - Fixed","Logan.Vargas@thelumastory.com",4,483.00,3.99,"Logan Vargas","checkmo"
3877,"complete",1,"Main Website
Main Website Store
",314,488.00,488.00,488.00,488.00,"000003877","USD","USD","Jorge Simpson","Jorge Simpson","2016-09-17 13:04:39","2016-09-17 13:04:39","1101 Mulpa River Avwijar, ND 16966","1101 Mulpa River Avwijar, ND 16966","Flat Rate - Fixed","Jorge.Simpson@thelumastory.com",4,488.00,1.99,"Jorge Simpson","checkmo"
3878,"complete",1,"Main Website
Main Website Store
",191,354.00,354.00,354.00,354.00,"000003878","USD","USD","Elsie Barker","Elsie Barker","2016-09-17 13:04:39","2016-09-17 13:04:39","460 Horuj Street Kevlide, AR 23805","460 Horuj Street Kevlide, AR 23805","Flat Rate - Fixed","Elsie.Barker@thelumastory.com",3,354.00,3.99,"Elsie Barker","checkmo"
3879,"complete",1,"Main Website
Main Website Store
",379,870.00,870.00,870.00,870.00,"000003879","USD","USD","Adrian Walker","Adrian Walker","2016-09-17 13:04:39","2016-09-17 13:04:39","722 Giwu Street Lokilegi, DC 30660","722 Giwu Street Lokilegi, DC 30660","Flat Rate - Fixed","Adrian.Walker@thelumastory.com",2,870.00,1.99,"Adrian Walker","checkmo"
3880,"complete",1,"Main Website
Main Website Store
",208,316.00,316.00,316.00,316.00,"000003880","USD","USD","Arthur Rhodes","Arthur Rhodes","2016-09-17 13:04:39","2016-09-17 13:04:39","531 Woela River Kuosimat, SD 35035","531 Woela River Kuosimat, SD 35035","Flat Rate - Fixed","Arthur.Rhodes@thelumastory.com",2,316.00,3.99,"Arthur Rhodes","checkmo"
3881,"complete",1,"Main Website
Main Website Store
",134,302.00,302.00,302.00,302.00,"000003881","USD","USD","Bill Carr","Bill Carr","2016-09-17 13:04:39","2016-09-17 13:04:39","44 Bilom Path Udjevu, CO 14196","44 Bilom Path Udjevu, CO 14196","Flat Rate - Fixed","Bill.Carr@thelumastory.com",1,302.00,6.99,"Bill Carr","checkmo"
3882,"complete",1,"Main Website
Main Website Store
",206,876.00,876.00,876.00,876.00,"000003882","USD","USD","Shawn Cook","Shawn Cook","2016-09-17 13:04:39","2016-09-17 13:04:39","678 Jakwos Point Veivoka, MA 06129","678 Jakwos Point Veivoka, MA 06129","Flat Rate - Fixed","Shawn.Cook@thelumastory.com",2,876.00,3.99,"Shawn Cook","checkmo"
3883,"complete",1,"Main Website
Main Website Store
",180,472.00,472.00,472.00,472.00,"000003883","USD","USD","Marie Alvarado","Marie Alvarado","2016-09-17 13:04:39","2016-09-17 13:04:39","143 Takne Circle Biwpetnen, NE 11158","143 Takne Circle Biwpetnen, NE 11158","Flat Rate - Fixed","Marie.Alvarado@thelumastory.com",1,472.00,6.99,"Marie Alvarado","checkmo"
3884,"complete",1,"Main Website
Main Website Store
",107,480.00,480.00,480.00,480.00,"000003884","USD","USD","Tony Yates","Tony Yates","2016-09-17 13:04:39","2016-09-17 13:04:39","323 Gipod Street Kipise, NV 53254","323 Gipod Street Kipise, NV 53254","Flat Rate - Fixed","Tony.Yates@thelumastory.com",2,480.00,1.99,"Tony Yates","checkmo"
3885,"complete",1,"Main Website
Main Website Store
",286,449.00,449.00,449.00,449.00,"000003885","USD","USD","Vera Bass","Vera Bass","2016-09-17 13:04:39","2016-09-17 13:04:39","874 Suwi Manor Ocemalgit, NC 30131","874 Suwi Manor Ocemalgit, NC 30131","Flat Rate - Fixed","Vera.Bass@thelumastory.com",2,449.00,1.99,"Vera Bass","checkmo"
3886,"complete",1,"Main Website
Main Website Store
",275,522.00,522.00,522.00,522.00,"000003886","USD","USD","Julia Peterson","Julia Peterson","2016-09-17 13:04:39","2016-09-17 13:04:39","366 Uhefa Glen Buwilta, VA 22566","366 Uhefa Glen Buwilta, VA 22566","Flat Rate - Fixed","Julia.Peterson@thelumastory.com",3,522.00,3.99,"Julia Peterson","checkmo"
3887,"complete",1,"Main Website
Main Website Store
",350,832.00,832.00,832.00,832.00,"000003887","USD","USD","Alfred Moreno","Alfred Moreno","2016-09-17 13:04:39","2016-09-17 13:04:39","841 Ogoobo Highway Befwepina, ID 45884","841 Ogoobo Highway Befwepina, ID 45884","Flat Rate - Fixed","Alfred.Moreno@thelumastory.com",1,832.00,6.99,"Alfred Moreno","checkmo"
3888,"complete",1,"Main Website
Main Website Store
",212,384.00,384.00,384.00,384.00,"000003888","USD","USD","Victor Luna","Victor Luna","2016-09-17 13:04:39","2016-09-17 13:04:39","1866 Mesa Boulevard Pajoul, FL 12337","1866 Mesa Boulevard Pajoul, FL 12337","Flat Rate - Fixed","Victor.Luna@thelumastory.com",1,384.00,3.99,"Victor Luna","checkmo"
3889,"complete",1,"Main Website
Main Website Store
",399,422.00,422.00,422.00,422.00,"000003889","USD","USD","Victor Dixon","Victor Dixon","2016-09-18 13:04:39","2016-09-18 13:04:39","1874 Kube Street Gamogoz, IA 29218","1874 Kube Street Gamogoz, IA 29218","Flat Rate - Fixed","Victor.Dixon@thelumastory.com",2,422.00,1.99,"Victor Dixon","checkmo"
3890,"complete",1,"Main Website
Main Website Store
",122,397.00,397.00,397.00,397.00,"000003890","USD","USD","Gary Griffin","Gary Griffin","2016-09-18 13:04:39","2016-09-18 13:04:39","1581 Fivaj Park Monigaj, MI 46444","1581 Fivaj Park Monigaj, MI 46444","Flat Rate - Fixed","Gary.Griffin@thelumastory.com",2,397.00,3.99,"Gary Griffin","checkmo"
3891,"complete",1,"Main Website
Main Website Store
",208,365.00,365.00,365.00,365.00,"000003891","USD","USD","Arthur Rhodes","Arthur Rhodes","2016-09-18 13:04:39","2016-09-18 13:04:39","531 Woela River Kuosimat, SD 35035","531 Woela River Kuosimat, SD 35035","Flat Rate - Fixed","Arthur.Rhodes@thelumastory.com",2,365.00,1.99,"Arthur Rhodes","checkmo"
3892,"complete",1,"Main Website
Main Website Store
",181,545.00,545.00,545.00,545.00,"000003892","USD","USD","Lura Jensen","Lura Jensen","2016-09-18 13:04:39","2016-09-18 13:04:39","780 Dumu View Fuvinik, VA 27508","780 Dumu View Fuvinik, VA 27508","Flat Rate - Fixed","Lura.Jensen@thelumastory.com",3,545.00,6.99,"Lura Jensen","checkmo"
3893,"complete",1,"Main Website
Main Website Store
",207,830.00,830.00,830.00,830.00,"000003893","USD","USD","Lizzie Robertson","Lizzie Robertson","2016-09-18 13:04:39","2016-09-18 13:04:39","794 Mota Manor Ehesala, NE 24262","794 Mota Manor Ehesala, NE 24262","Flat Rate - Fixed","Lizzie.Robertson@thelumastory.com",2,830.00,3.99,"Lizzie Robertson","checkmo"
3894,"complete",1,"Main Website
Main Website Store
",294,676.00,676.00,676.00,676.00,"000003894","USD","USD","Jonathan Wong","Jonathan Wong","2016-09-18 13:04:39","2016-09-18 13:04:39","1139 Rize Highway Bukerune, AR 14360","1139 Rize Highway Bukerune, AR 14360","Flat Rate - Fixed","Jonathan.Wong@thelumastory.com",4,676.00,3.99,"Jonathan Wong","checkmo"
3895,"complete",1,"Main Website
Main Website Store
",102,501.00,501.00,501.00,501.00,"000003895","USD","USD","Lizzie Wade","Lizzie Wade","2016-09-18 13:04:39","2016-09-18 13:04:39","1752 Vokej Park Ocejehim, MI 12702","1752 Vokej Park Ocejehim, MI 12702","Flat Rate - Fixed","Lizzie.Wade@thelumastory.com",3,501.00,6.99,"Lizzie Wade","checkmo"
3896,"complete",1,"Main Website
Main Website Store
",108,720.00,720.00,720.00,720.00,"000003896","USD","USD","Danny Singleton","Danny Singleton","2016-09-18 13:04:39","2016-09-18 13:04:39","1988 Necu Circle Gikelij, DC 84143","1988 Necu Circle Gikelij, DC 84143","Flat Rate - Fixed","Danny.Singleton@thelumastory.com",1,720.00,3.99,"Danny Singleton","checkmo"
3897,"complete",1,"Main Website
Main Website Store
",361,422.00,422.00,422.00,422.00,"000003897","USD","USD","Kate Atkins","Kate Atkins","2016-09-18 13:04:39","2016-09-18 13:04:39","880 Omutop Highway Efigudvel, OR 15174","880 Omutop Highway Efigudvel, OR 15174","Flat Rate - Fixed","Kate.Atkins@thelumastory.com",1,422.00,1.99,"Kate Atkins","checkmo"
3898,"complete",1,"Main Website
Main Website Store
",346,666.00,666.00,666.00,666.00,"000003898","USD","USD","Georgie Bowers","Georgie Bowers","2016-09-18 13:04:39","2016-09-18 13:04:39","562 Befem Pass Fiwufuk, AR 98277","562 Befem Pass Fiwufuk, AR 98277","Flat Rate - Fixed","Georgie.Bowers@thelumastory.com",4,666.00,6.99,"Georgie Bowers","checkmo"
3899,"complete",1,"Main Website
Main Website Store
",399,302.00,302.00,302.00,302.00,"000003899","USD","USD","Victor Dixon","Victor Dixon","2016-09-18 13:04:39","2016-09-18 13:04:39","1874 Kube Street Gamogoz, IA 29218","1874 Kube Street Gamogoz, IA 29218","Flat Rate - Fixed","Victor.Dixon@thelumastory.com",2,302.00,1.99,"Victor Dixon","checkmo"
3900,"complete",1,"Main Website
Main Website Store
",285,578.00,578.00,578.00,578.00,"000003900","USD","USD","Duane Townsend","Duane Townsend","2016-09-18 13:04:39","2016-09-18 13:04:39","1893 Afalo Park Absaal, NH 07120","1893 Afalo Park Absaal, NH 07120","Flat Rate - Fixed","Duane.Townsend@thelumastory.com",4,578.00,1.99,"Duane Townsend","checkmo"
3901,"complete",1,"Main Website
Main Website Store
",252,449.00,449.00,449.00,449.00,"000003901","USD","USD","Estella Moran","Estella Moran","2016-09-18 13:04:39","2016-09-18 13:04:39","1582 Hafi Turnpike Ikaifmif, PA 72000","1582 Hafi Turnpike Ikaifmif, PA 72000","Flat Rate - Fixed","Estella.Moran@thelumastory.com",4,449.00,6.99,"Estella Moran","checkmo"
3902,"complete",1,"Main Website
Main Website Store
",175,781.00,781.00,781.00,781.00,"000003902","USD","USD","Franklin Becker","Franklin Becker","2016-09-19 13:04:39","2016-09-19 13:04:39","783 Jesuku Junction Arefeptag, CT 28871","783 Jesuku Junction Arefeptag, CT 28871","Flat Rate - Fixed","Franklin.Becker@thelumastory.com",3,781.00,1.99,"Franklin Becker","checkmo"
3903,"complete",1,"Main Website
Main Website Store
",344,524.00,524.00,524.00,524.00,"000003903","USD","USD","Bobby Chandler","Bobby Chandler","2016-09-19 13:04:39","2016-09-19 13:04:39","458 Gapwet Path Kokihda, SD 76673","458 Gapwet Path Kokihda, SD 76673","Flat Rate - Fixed","Bobby.Chandler@thelumastory.com",1,524.00,3.99,"Bobby Chandler","checkmo"
3904,"complete",1,"Main Website
Main Website Store
",292,588.00,588.00,588.00,588.00,"000003904","USD","USD","Lillian Bryan","Lillian Bryan","2016-09-19 13:04:39","2016-09-19 13:04:39","107 Zoogi Heights Kiitemiw, PA 49599","107 Zoogi Heights Kiitemiw, PA 49599","Flat Rate - Fixed","Lillian.Bryan@thelumastory.com",3,588.00,6.99,"Lillian Bryan","checkmo"
3905,"complete",1,"Main Website
Main Website Store
",382,508.00,508.00,508.00,508.00,"000003905","USD","USD","Troy Abbott","Troy Abbott","2016-09-19 13:04:39","2016-09-19 13:04:39","829 Pubsi Manor Ohlelco, KS 79947","829 Pubsi Manor Ohlelco, KS 79947","Flat Rate - Fixed","Troy.Abbott@thelumastory.com",1,508.00,1.99,"Troy Abbott","checkmo"
3906,"complete",1,"Main Website
Main Website Store
",134,260.00,260.00,260.00,260.00,"000003906","USD","USD","Bill Carr","Bill Carr","2016-09-19 13:04:39","2016-09-19 13:04:39","44 Bilom Path Udjevu, CO 14196","44 Bilom Path Udjevu, CO 14196","Flat Rate - Fixed","Bill.Carr@thelumastory.com",1,260.00,6.99,"Bill Carr","checkmo"
3907,"complete",1,"Main Website
Main Website Store
",163,342.00,342.00,342.00,342.00,"000003907","USD","USD","Gilbert Baker","Gilbert Baker","2016-09-19 13:04:39","2016-09-19 13:04:39","1720 Varpo Loop Jikiffop, RI 72808","1720 Varpo Loop Jikiffop, RI 72808","Flat Rate - Fixed","Gilbert.Baker@thelumastory.com",2,342.00,3.99,"Gilbert Baker","checkmo"
3908,"complete",1,"Main Website
Main Website Store
",287,456.00,456.00,456.00,456.00,"000003908","USD","USD","Dustin Patton","Dustin Patton","2016-09-19 13:04:39","2016-09-19 13:04:39","1495 Madku Pike Jukali, OK 82210","1495 Madku Pike Jukali, OK 82210","Flat Rate - Fixed","Dustin.Patton@thelumastory.com",2,456.00,6.99,"Dustin Patton","checkmo"
3909,"complete",1,"Main Website
Main Website Store
",299,332.00,332.00,332.00,332.00,"000003909","USD","USD","Mamie Drake","Mamie Drake","2016-09-19 13:04:39","2016-09-19 13:04:39","846 Hogif Avenue Cijuzje, UT 94756","846 Hogif Avenue Cijuzje, UT 94756","Flat Rate - Fixed","Mamie.Drake@thelumastory.com",4,332.00,1.99,"Mamie Drake","checkmo"
3910,"complete",1,"Main Website
Main Website Store
",182,332.00,332.00,332.00,332.00,"000003910","USD","USD","Lora Stokes","Lora Stokes","2016-09-19 13:04:39","2016-09-19 13:04:39","409 Owfis Grove Livizuto, KY 65807","409 Owfis Grove Livizuto, KY 65807","Flat Rate - Fixed","Lora.Stokes@thelumastory.com",1,332.00,1.99,"Lora Stokes","checkmo"
3911,"complete",1,"Main Website
Main Website Store
",320,638.00,638.00,638.00,638.00,"000003911","USD","USD","Steve Dixon","Steve Dixon","2016-09-19 13:04:39","2016-09-19 13:04:39","1573 Patok Court Poalavu, WV 70749","1573 Patok Court Poalavu, WV 70749","Flat Rate - Fixed","Steve.Dixon@thelumastory.com",3,638.00,3.99,"Steve Dixon","checkmo"
3912,"complete",1,"Main Website
Main Website Store
",367,258.00,258.00,258.00,258.00,"000003912","USD","USD","Ann Farmer","Ann Farmer","2016-09-20 13:04:39","2016-09-20 13:04:39","1230 Sopzor Square Lobbuznin, NM 38029","1230 Sopzor Square Lobbuznin, NM 38029","Flat Rate - Fixed","Ann.Farmer@thelumastory.com",1,258.00,3.99,"Ann Farmer","checkmo"
3913,"complete",1,"Main Website
Main Website Store
",163,448.00,448.00,448.00,448.00,"000003913","USD","USD","Gilbert Baker","Gilbert Baker","2016-09-20 13:04:39","2016-09-20 13:04:39","1720 Varpo Loop Jikiffop, RI 72808","1720 Varpo Loop Jikiffop, RI 72808","Flat Rate - Fixed","Gilbert.Baker@thelumastory.com",2,448.00,1.99,"Gilbert Baker","checkmo"
3914,"complete",1,"Main Website
Main Website Store
",328,613.00,613.00,613.00,613.00,"000003914","USD","USD","Ina Wolfe","Ina Wolfe","2016-09-20 13:04:39","2016-09-20 13:04:39","834 Zonvos Boulevard Sebhuba, TX 57121","834 Zonvos Boulevard Sebhuba, TX 57121","Flat Rate - Fixed","Ina.Wolfe@thelumastory.com",3,613.00,3.99,"Ina Wolfe","checkmo"
3915,"complete",1,"Main Website
Main Website Store
",211,196.00,196.00,196.00,196.00,"000003915","USD","USD","Connor Cole","Connor Cole","2016-09-20 13:04:39","2016-09-20 13:04:39","480 Nokopa Extension Beenidap, AK 55579","480 Nokopa Extension Beenidap, AK 55579","Flat Rate - Fixed","Connor.Cole@thelumastory.com",4,196.00,6.99,"Connor Cole","checkmo"
3916,"complete",1,"Main Website
Main Website Store
",327,306.00,306.00,306.00,306.00,"000003916","USD","USD","Curtis Holland","Curtis Holland","2016-09-20 13:04:39","2016-09-20 13:04:39","328 Dumu Point Suekahe, IA 10414","328 Dumu Point Suekahe, IA 10414","Flat Rate - Fixed","Curtis.Holland@thelumastory.com",3,306.00,1.99,"Curtis Holland","checkmo"
3917,"complete",1,"Main Website
Main Website Store
",148,628.00,628.00,628.00,628.00,"000003917","USD","USD","Victoria Walters","Victoria Walters","2016-09-20 13:04:39","2016-09-20 13:04:39","1763 Wodini Turnpike Mimzajo, NV 11671","1763 Wodini Turnpike Mimzajo, NV 11671","Flat Rate - Fixed","Victoria.Walters@thelumastory.com",4,628.00,6.99,"Victoria Walters","checkmo"
3918,"complete",1,"Main Website
Main Website Store
",358,572.00,572.00,572.00,572.00,"000003918","USD","USD","Betty Weaver","Betty Weaver","2016-09-20 13:04:39","2016-09-20 13:04:39","1848 Jilri Parkway Unacatpil, UT 67216","1848 Jilri Parkway Unacatpil, UT 67216","Flat Rate - Fixed","Betty.Weaver@thelumastory.com",1,572.00,6.99,"Betty Weaver","checkmo"
3919,"complete",1,"Main Website
Main Website Store
",277,427.00,427.00,427.00,427.00,"000003919","USD","USD","Mittie McCarthy","Mittie McCarthy","2016-09-20 13:04:39","2016-09-20 13:04:39","893 Woklok River Vozipom, NY 03229","893 Woklok River Vozipom, NY 03229","Flat Rate - Fixed","Mittie.McCarthy@thelumastory.com",2,427.00,1.99,"Mittie McCarthy","checkmo"
3920,"complete",1,"Main Website
Main Website Store
",109,418.00,418.00,418.00,418.00,"000003920","USD","USD","Austin Goodwin","Austin Goodwin","2016-09-20 13:04:39","2016-09-20 13:04:39","1055 Vorkom View Sivvownu, GA 45275","1055 Vorkom View Sivvownu, GA 45275","Flat Rate - Fixed","Austin.Goodwin@thelumastory.com",2,418.00,1.99,"Austin Goodwin","checkmo"
3921,"complete",1,"Main Website
Main Website Store
",336,336.00,336.00,336.00,336.00,"000003921","USD","USD","Mittie Stevenson","Mittie Stevenson","2016-09-20 13:04:39","2016-09-20 13:04:39","1597 Ubonuz View Bofgiwup, VT 69696","1597 Ubonuz View Bofgiwup, VT 69696","Flat Rate - Fixed","Mittie.Stevenson@thelumastory.com",1,336.00,1.99,"Mittie Stevenson","checkmo"
3922,"complete",1,"Main Website
Main Website Store
",164,336.00,336.00,336.00,336.00,"000003922","USD","USD","Dean Perry","Dean Perry","2016-09-20 13:04:39","2016-09-20 13:04:39","879 Fasiw Plaza Dewsuus, AL 33073","879 Fasiw Plaza Dewsuus, AL 33073","Flat Rate - Fixed","Dean.Perry@thelumastory.com",2,336.00,6.99,"Dean Perry","checkmo"
