"customer_email","currency","product","status","shipping_method","payment","refund","created_at","updated_at"
"Eugenia.Morales@the1umastory.com","USD","sku=MH06-L-Blue,qty=4;sku=MH02-XL-Black,qty=2;sku=MH01-M-Black,qty=4;sku=MH03-XL-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-01-09 02:12:01","2016-01-09 02:12:01"
"Adele.Padilla@the1umastory.com","USD","sku=MH10-XS-Black,qty=1;sku=MH11-XS-Red,qty=4;sku=MH05-S-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-24 14:32:18","2016-06-24 14:32:18"
"Arthur.Warner@thelumastory.com","USD","sku=MH05,qty=3;sku=MH10-S-Black,qty=1;sku=MH02,qty=3;sku=MH04-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-03-26 14:37:27","2016-03-26 14:37:27"
"Ophelia.King@thelumastory.com","USD","sku=MH03-S-Green,qty=2;sku=MH11-XL-Orange,qty=1;sku=MH02-L-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-03-25 16:03:29","2016-03-25 16:03:29"
"Dale.Fletcher@thelumastory.com","USD","sku=MH12-XL-Green,qty=3;sku=MH09-M-Red,qty=3;sku=MH13-XS-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-17 08:59:08","2016-08-17 08:59:08"
"Devin.Aguilar@the1umastory.com","USD","sku=MH07-S-Green,qty=1;sku=MH09-L-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-10 06:31:01","2016-08-10 06:31:01"
"Tillie.Cooper@the1umastory.com","USD","sku=MH11-L-Orange,qty=3;sku=MH06-L-Purple,qty=1;sku=MH06-XL-Blue,qty=3;sku=MH12-M-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-19 19:26:14","2016-09-19 19:26:14"
"Clara.Price@thelumastory.com","USD","sku=MH10-L-Red,qty=1;sku=MH07-M-Black,qty=3;sku=MH07-XS-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-21 04:58:47","2016-09-21 04:58:47"
"Connor.Beck@the1umastory.com","USD","sku=MH09-XL-Green,qty=1;sku=MH12-S-Blue,qty=1;sku=MH03-L-Black,qty=3;sku=MH02-XL-Purple,qty=4;sku=MH05-L-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-06-25 10:59:38","2016-06-25 10:59:38"
"Anne.Fitzgerald@the1umastory.com","USD","sku=MH08-M-Red,qty=2;sku=MH02-S-Red,qty=2;sku=MH08-L-Purple,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-30 21:01:12","2016-07-30 21:01:12"
"Zachary.Newton@the1umastory.com","USD","sku=MH11-XL-Orange,qty=4;sku=MH06-M-Purple,qty=4;sku=MH04-XS-White,qty=4;sku=MH06-XS-Purple,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-30 03:11:13","2016-04-30 03:11:13"
"Warren.Adkins@the1umastory.com","USD","sku=MH05-XL-Red,qty=4;sku=MH06-L-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-03 14:36:23","2016-07-03 14:36:23"
"Genevieve.Kennedy@thelumastory.com","USD","sku=MH04-XL-White,qty=4;sku=MH12-XS-Green,qty=2;sku=MH05-M-Green,qty=2;sku=MH09-L-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-30 05:35:12","2016-08-30 05:35:12"
"Mitchell.Griffin@thelumastory.com","USD","sku=MH05-XS-Green,qty=4;sku=MH13-XS-Blue,qty=2;sku=MH03-M-Blue,qty=2;sku=MH01-M-Orange,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-29 18:46:02","2016-05-29 18:46:02"
"Brandon.Edwards@thelumastory.com","USD","sku=MH08-XL-Red,qty=1;sku=MH12-M-Green,qty=2;sku=MH11-XL-Red,qty=1;sku=MH05-M-Green,qty=3;sku=MH03-S-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-20 12:21:14","2016-09-20 12:21:14"
"Gregory.Simpson@thelumastory.com","USD","sku=MH07-XL-Gray,qty=2;sku=MH09-S-Green,qty=2;sku=MH10-S-Blue,qty=4;sku=MH06-XS-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-11 06:47:04","2016-09-11 06:47:04"
"Jonathan.Bailey@thelumastory.com","USD","sku=MH04-M-Yellow,qty=3;sku=MH03,qty=1;sku=MH11-XS-Red,qty=2;sku=MH03-XS-Blue,qty=1;sku=MH06-M-Purple,qty=3","complete","flatrate_flatrate","checkmo","no","2016-05-17 19:39:05","2016-05-17 19:39:05"
"Miguel.Adkins@the1umastory.com","USD","sku=MH05-XS-Green,qty=3;sku=MH11,qty=1;sku=MH09-M-Blue,qty=1;sku=MH07-S-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-20 06:48:09","2016-09-20 06:48:09"
"Devin.Aguilar@the1umastory.com","USD","sku=MH13-M-Blue,qty=1;sku=MH09-XS-Green,qty=1;sku=MH13-M-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-02-27 06:38:57","2016-02-27 06:38:57"
"Flora.Wong@thelumastory.com","USD","sku=MH12-L-Blue,qty=4;sku=MH04-XL-Yellow,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-12 11:13:12","2016-06-12 11:13:12"
"Brandon.Edwards@thelumastory.com","USD","sku=MH07-XL-Green,qty=1;sku=MH06-S-Purple,qty=2;sku=MH10-S-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-08 11:24:53","2016-09-08 11:24:53"
"Virgie.Oliver@thelumastory.com","USD","sku=MH05-XL-Red,qty=4;sku=MH10-XS-Red,qty=1;sku=MH09-L-Green,qty=2;sku=MH05-XL-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-17 03:07:14","2016-07-17 03:07:14"
"Jesse.Wilkerson@the1umastory.com","USD","sku=MH09-XL-Red,qty=1;sku=MH12-S-Green,qty=1;sku=MH08-XS-Red,qty=2;sku=MH06-XS-Blue,qty=4;sku=MH01-L-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-10 05:57:17","2016-09-10 05:57:17"
"Lela.Schultz@the1umastory.com","USD","sku=MH10-L-Black,qty=2;sku=MH01-XS-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-05-09 23:52:04","2016-05-09 23:52:04"
"Margaret.Park@the1umastory.com","USD","sku=MH12-XL-Red,qty=4;sku=MH03-L-Black,qty=1;sku=MH12-XS-Red,qty=4;sku=MH07-XS-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-20 20:09:19","2016-08-20 20:09:19"
"Dennis.Pierce@thelumastory.com","USD","sku=MH02-XS-Black,qty=3;sku=MH07-L-Green,qty=4;sku=MH04-XL-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-30 05:28:26","2016-07-30 05:28:26"
"Harry.Ramsey@thelumastory.com","USD","sku=MH12-L-Green,qty=4;sku=MH05,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-11 18:46:18","2016-09-11 18:46:18"
"Dale.Fletcher@thelumastory.com","USD","sku=MH01,qty=1;sku=MH03-XL-Green,qty=2;sku=MH05-XS-Red,qty=2;sku=MH01-XL-Gray,qty=4;sku=MH02-S-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-17 18:26:02","2016-09-17 18:26:02"
"Zachary.Newton@the1umastory.com","USD","sku=MH06-XL-Black,qty=4;sku=MH13-S-Blue,qty=1;sku=MH03-M-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-20 11:10:27","2016-08-20 11:10:27"
"Devin.Aguilar@the1umastory.com","USD","sku=MH10-XL-Red,qty=2;sku=MH12,qty=2;sku=MH05-L-Green,qty=2;sku=MH02,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-20 02:43:52","2016-08-20 02:43:52"
"Margaret.Park@the1umastory.com","USD","sku=MH06-M-Purple,qty=4;sku=MH02-M-Red,qty=1;sku=MH12-XS-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-04-30 07:50:56","2016-04-30 07:50:56"
"Owen.Harrison@the1umastory.com","USD","sku=MH03-M-Blue,qty=4;sku=MH09-S-Green,qty=3;sku=MH01-XS-Orange,qty=1;sku=MH05-XS-Red,qty=1;sku=MH04-XL-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-27 18:36:03","2016-09-27 18:36:03"
"Jordan.Blair@the1umastory.com","USD","sku=MH02-L-Black,qty=4;sku=MH07-M-Black,qty=3;sku=MH08-XS-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-25 13:51:01","2016-09-25 13:51:01"
"Jonathan.Bailey@thelumastory.com","USD","sku=MH03-XS-Blue,qty=2;sku=MH04-S-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-05-21 23:24:36","2016-05-21 23:24:36"
"Joseph.Reed@thelumastory.com","USD","sku=MH03-L-Blue,qty=3;sku=MH13-XS-Lavender,qty=2;sku=MH06-XL-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-02 18:46:28","2016-09-02 18:46:28"
"Stella.Young@thelumastory.com","USD","sku=MH13-M-Blue,qty=3;sku=MH03-L-Blue,qty=1;sku=MH05-XS-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2015-12-18 17:50:43","2015-12-18 17:50:43"
"Harry.Ramsey@thelumastory.com","USD","sku=MH11-L-Red,qty=4;sku=MH01-XL-Orange,qty=2;sku=MH13-S-Lavender,qty=2;sku=MH11-M-Red,qty=1;sku=MH10-XS-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-21 05:16:25","2016-07-21 05:16:25"
"Joshua.Tran@thelumastory.com","USD","sku=MH04-XS-White,qty=1;sku=MH03-XL-Black,qty=3;sku=MH12-L-Blue,qty=3;sku=MH07-M-Green,qty=1;sku=MH07-XS-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-04-27 11:53:36","2016-04-27 11:53:36"
"Eliza.Hamilton@the1umastory.com","USD","sku=MH01-XL-Black,qty=4;sku=MH11-XS-Orange,qty=2;sku=MH13-S-Blue,qty=2;sku=MH12-XL-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-10 01:05:23","2016-09-10 01:05:23"
"Wayne.Waters@the1umastory.com","USD","sku=MH01-L-Gray,qty=1;sku=MH13-S-Green,qty=3;sku=MH06-XL-Black,qty=2;sku=MH11-M-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-05 22:18:04","2016-07-05 22:18:04"
"Lenora.Richards@the1umastory.com","USD","sku=MH07-L-Gray,qty=2;sku=MH03-S-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-04-02 09:46:17","2016-04-02 09:46:17"
"Frances.Sparks@thelumastory.com","USD","sku=MH13-S-Lavender,qty=3;sku=MH08-XS-Purple,qty=3;sku=MH09-XL-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-17 09:07:53","2016-09-17 09:07:53"
"Catherine.Bell@thelumastory.com","USD","sku=MH01-M-Gray,qty=4;sku=MH08-M-Brown,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-12 13:25:54","2016-08-12 13:25:54"
"Ricky.Schneider@the1umastory.com","USD","sku=MH12-XL-Green,qty=3;sku=MH01-XS-Gray,qty=3;sku=MH08-M-Brown,qty=1;sku=MH03-S-Black,qty=3;sku=MH07-L-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-07-06 22:34:29","2016-07-06 22:34:29"
"Sam.Carpenter@the1umastory.com","USD","sku=MH10-XS-Black,qty=2;sku=MH01-M-Gray,qty=1;sku=MH06-XL-Purple,qty=4;sku=MH03-M-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-01-28 17:41:10","2016-01-28 17:41:10"
"Eugenia.Morales@the1umastory.com","USD","sku=MH01,qty=2;sku=MH04-S-Yellow,qty=2;sku=MH08-M-Brown,qty=4;sku=MH08,qty=3","complete","flatrate_flatrate","checkmo","no","2016-03-06 16:26:10","2016-03-06 16:26:10"
"Gregory.Simpson@thelumastory.com","USD","sku=MH08-L-Red,qty=4;sku=MH09-XL-Red,qty=4;sku=MH13-M-Green,qty=3;sku=MH03-XL-Black,qty=2;sku=MH08-XL-Purple,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-12 04:08:37","2016-07-12 04:08:37"
"Vernon.Welch@thelumastory.com","USD","sku=MH11-XS-White,qty=4;sku=MH09-S-Red,qty=1;sku=MH12,qty=1;sku=MH05-L-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-04-24 13:04:50","2016-04-24 13:04:50"
"Zachary.Newton@the1umastory.com","USD","sku=MH10-XL-Red,qty=3;sku=MH05-L-Green,qty=4;sku=MH04-S-Yellow,qty=2","complete","flatrate_flatrate","checkmo","no","2016-03-06 03:54:57","2016-03-06 03:54:57"
"Johnny.Franklin@thelumastory.com","USD","sku=MH10-XL-Black,qty=2;sku=MH04-L-Yellow,qty=2;sku=MH07-M-Green,qty=4;sku=MH08-S-Purple,qty=3;sku=MH01-M-Gray,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-02 09:48:05","2016-07-02 09:48:05"
"Brandon.Edwards@thelumastory.com","USD","sku=MH06-XS-Blue,qty=3;sku=MH01-XL-Orange,qty=3;sku=MH13-S-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-04 02:34:59","2016-04-04 02:34:59"
"Frances.Sparks@thelumastory.com","USD","sku=MH02-L-Purple,qty=2;sku=MH03-XL-Black,qty=1;sku=MH09-S-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-30 22:05:34","2016-04-30 22:05:34"
"Stephen.Williamson@the1umastory.com","USD","sku=MH04-XL-Yellow,qty=1;sku=MH03-M-Blue,qty=3;sku=MH07-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-01-21 04:29:55","2016-01-21 04:29:55"
"Joshua.Tran@thelumastory.com","USD","sku=MH09-XS-Blue,qty=2;sku=MH01-M-Gray,qty=2;sku=MH05-XL-White,qty=3;sku=MH05-L-Red,qty=1;sku=MH05-S-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-15 04:39:57","2016-08-15 04:39:57"
"Clara.Price@thelumastory.com","USD","sku=MH06-L-Blue,qty=1;sku=MH10-XL-Red,qty=4;sku=MH06-L-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-22 00:19:44","2016-09-22 00:19:44"
"Ethan.Bradley@thelumastory.com","USD","sku=MH07-XL-Black,qty=3;sku=MH11-S-Orange,qty=3;sku=MH09-XL-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-02-26 22:22:37","2016-02-26 22:22:37"
"Joshua.Tran@thelumastory.com","USD","sku=MH01-XL-Orange,qty=1;sku=MH08-XL-Brown,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-10 13:09:31","2016-07-10 13:09:31"
"Lenora.Richards@the1umastory.com","USD","sku=MH13-XS-Lavender,qty=2;sku=MH10-L-Red,qty=1;sku=MH13-S-Green,qty=1;sku=MH08-M-Purple,qty=1;sku=MH05-L-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2015-11-18 23:31:27","2015-11-18 23:31:27"
"Blanche.Parks@thelumastory.com","USD","sku=MH07-S-Gray,qty=4;sku=MH08-XS-Purple,qty=2;sku=MH01-XL-Gray,qty=1;sku=MH05-XS-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-07-22 19:33:29","2016-07-22 19:33:29"
"Winifred.Franklin@thelumastory.com","USD","sku=MH09-M-Green,qty=3;sku=MH01-L-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-13 19:27:47","2016-08-13 19:27:47"
"Norman.Steele@thelumastory.com","USD","sku=MH05-S-White,qty=1;sku=MH02-S-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-01 05:03:21","2016-08-01 05:03:21"
"Bess.Armstrong@the1umastory.com","USD","sku=MH01-XL-Orange,qty=1;sku=MH12-M-Red,qty=3;sku=MH09-S-Red,qty=2;sku=MH11-L-White,qty=2;sku=MH08-S-Brown,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-27 13:32:32","2016-09-27 13:32:32"
"Millie.Murray@thelumastory.com","USD","sku=MH13-S-Green,qty=2;sku=MH12-S-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-26 23:44:17","2016-07-26 23:44:17"
"Mayme.Porter@the1umastory.com","USD","sku=MH09-XL-Blue,qty=4;sku=MH01-S-Black,qty=2;sku=MH03-M-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-02-10 01:20:58","2016-02-10 01:20:58"
"Nettie.Francis@thelumastory.com","USD","sku=MH08-S-Purple,qty=3;sku=MH09-XL-Green,qty=4;sku=MH05-XS-Green,qty=1;sku=MH01-XS-Orange,qty=4","complete","flatrate_flatrate","checkmo","no","2016-10-03 15:47:04","2016-10-03 15:47:04"
"Jeanette.Drake@thelumastory.com","USD","sku=MH11-XS-Orange,qty=2;sku=MH01-XL-Black,qty=3;sku=MH08-XS-Brown,qty=3;sku=MH06-XS-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-16 12:46:03","2016-08-16 12:46:03"
"Adele.Padilla@the1umastory.com","USD","sku=MH05-S-Red,qty=1;sku=MH02-XL-Purple,qty=4;sku=MH07-M-Green,qty=4;sku=MH03-L-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-02-14 16:28:16","2016-02-14 16:28:16"
"Jordan.Blair@the1umastory.com","USD","sku=MH08-M-Red,qty=4;sku=MH06-XL-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-13 06:36:32","2016-07-13 06:36:32"
"Virgie.Oliver@thelumastory.com","USD","sku=MH10-M-Red,qty=2;sku=MH03-L-Blue,qty=2;sku=MH04-S-Yellow,qty=2;sku=MH01-XS-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-03 07:12:23","2016-09-03 07:12:23"
"Adeline.Vega@the1umastory.com","USD","sku=MH10-S-Blue,qty=3;sku=MH04-S-Green,qty=3;sku=MH01-XL-Orange,qty=3;sku=MH07-S-Gray,qty=3;sku=MH05-XL-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-05-03 13:02:24","2016-05-03 13:02:24"
"Estelle.Cunningham@thelumastory.com","USD","sku=MH03-M-Black,qty=1;sku=MH08-M-Red,qty=2;sku=MH05-S-White,qty=4","complete","flatrate_flatrate","checkmo","no","2015-10-18 05:29:44","2015-10-18 05:29:44"
"Jeanette.Drake@thelumastory.com","USD","sku=MH09-L-Blue,qty=4;sku=MH03,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-10 07:16:20","2016-07-10 07:16:20"
"Ida.Roy@the1umastory.com","USD","sku=MH02-M-Red,qty=4;sku=MH10,qty=4;sku=MH06-M-Purple,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-13 09:30:44","2016-09-13 09:30:44"
"Birdie.Christensen@the1umastory.com","USD","sku=MH09-S-Green,qty=1;sku=MH11-M-Red,qty=4;sku=MH06-XS-Purple,qty=3;sku=MH11-XL-Red,qty=3;sku=MH08-XL-Purple,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-22 15:33:47","2016-08-22 15:33:47"
"Lida.Robertson@the1umastory.com","USD","sku=MH06-S-Blue,qty=4;sku=MH12-XL-Green,qty=4;sku=MH09-S-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-01-28 07:51:04","2016-01-28 07:51:04"
"Teresa.Nunez@the1umastory.com","USD","sku=MH05-M-Green,qty=3;sku=MH07-XL-Green,qty=1;sku=MH02-XL-Red,qty=4;sku=MH09-S-Green,qty=2;sku=MH04,qty=3","complete","flatrate_flatrate","checkmo","no","2016-03-12 13:27:14","2016-03-12 13:27:14"
"Teresa.Nunez@the1umastory.com","USD","sku=MH12-L-Red,qty=1;sku=MH09-S-Blue,qty=1;sku=MH11-L-White,qty=1;sku=MH12-XS-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-28 13:45:06","2016-08-28 13:45:06"
"Lillie.Stokes@thelumastory.com","USD","sku=MH07-M-Green,qty=2;sku=MH12,qty=1;sku=MH10-S-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-26 05:09:15","2016-06-26 05:09:15"
"Nettie.Francis@thelumastory.com","USD","sku=MH13-XS-Lavender,qty=1;sku=MH04-S-Yellow,qty=4;sku=MH05,qty=2;sku=MH12-XL-Green,qty=3;sku=MH09-L-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-03 17:53:56","2016-08-03 17:53:56"
"Mayme.Porter@the1umastory.com","USD","sku=MH01-L-Orange,qty=1;sku=MH07-XS-Black,qty=1;sku=MH12-S-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-10 03:32:53","2016-07-10 03:32:53"
"Lela.Schultz@the1umastory.com","USD","sku=MH02-L-Red,qty=3;sku=MH02-XS-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-12 07:28:43","2016-07-12 07:28:43"
"Ophelia.Myers@thelumastory.com","USD","sku=MH10-XL-Red,qty=3;sku=MH07-M-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-22 09:14:54","2016-06-22 09:14:54"
"Lillian.McCoy@thelumastory.com","USD","sku=MH11-L-Red,qty=4;sku=MH10-S-Blue,qty=3;sku=MH13-S-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-03-22 22:18:04","2016-03-22 22:18:04"
"Leila.Allison@thelumastory.com","USD","sku=MH04-L-Yellow,qty=4;sku=MH09-M-Blue,qty=3;sku=MH04-L-Green,qty=3;sku=MH10-XL-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-02 22:09:03","2016-08-02 22:09:03"
"Mary.Richardson@the1umastory.com","USD","sku=MH03-S-Blue,qty=4;sku=MH08,qty=2;sku=MH08-XL-Brown,qty=1;sku=MH02-XL-Purple,qty=4;sku=MH03-XS-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-03-10 19:30:38","2016-03-10 19:30:38"
"Bess.Armstrong@the1umastory.com","USD","sku=MH02,qty=2;sku=MH11-XS-White,qty=3;sku=MH06-L-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-26 15:02:51","2016-08-26 15:02:51"
"Bess.Armstrong@the1umastory.com","USD","sku=MH08,qty=3;sku=MH04-S-Yellow,qty=1;sku=MH04-M-Yellow,qty=4;sku=MH12-L-Blue,qty=1;sku=MH06-XL-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-14 20:18:52","2016-07-14 20:18:52"
"Connor.Beck@the1umastory.com","USD","sku=MH04-S-Yellow,qty=1;sku=MH03-L-Black,qty=4;sku=MH10-M-Blue,qty=4;sku=MH12,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-30 20:08:46","2016-07-30 20:08:46"
"Connor.Beck@the1umastory.com","USD","sku=MH10-L-Red,qty=4;sku=MH04-L-Yellow,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-30 15:34:02","2016-07-30 15:34:02"
"Ricky.Schneider@the1umastory.com","USD","sku=MH01-XS-Orange,qty=2;sku=MH08-M-Red,qty=1;sku=MH01-XL-Gray,qty=4;sku=MH08-XS-Brown,qty=2","complete","flatrate_flatrate","checkmo","no","2016-05-02 15:01:21","2016-05-02 15:01:21"
"Cory.Fields@the1umastory.com","USD","sku=MH11-XL-Red,qty=1;sku=MH11-L-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-07 04:50:44","2016-06-07 04:50:44"
"Wayne.Waters@the1umastory.com","USD","sku=MH02-XL-Black,qty=2;sku=MH10-L-Blue,qty=1;sku=MH03-XL-Blue,qty=4;sku=MH06-L-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-31 14:17:41","2016-08-31 14:17:41"
"Leila.Allison@thelumastory.com","USD","sku=MH06-L-Purple,qty=2;sku=MH09-L-Green,qty=2;sku=MH08-M-Brown,qty=2;sku=MH04-L-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2015-11-07 10:22:06","2015-11-07 10:22:06"
"Joseph.Reed@thelumastory.com","USD","sku=MH07-XS-Green,qty=1;sku=MH01-L-Gray,qty=1","complete","flatrate_flatrate","checkmo","no","2016-02-23 07:51:47","2016-02-23 07:51:47"
"Joshua.Tran@thelumastory.com","USD","sku=MH09-XS-Green,qty=1;sku=MH06-XS-Black,qty=2;sku=MH06-XS-Purple,qty=3;sku=MH10-XS-Black,qty=3;sku=MH11-M-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-10-04 18:03:47","2016-10-04 18:03:47"
"Jackson.Franklin@the1umastory.com","USD","sku=MH06-M-Purple,qty=1;sku=MH10-XL-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-13 01:19:55","2016-09-13 01:19:55"
"Harry.Ramsey@thelumastory.com","USD","sku=MH05-S-Red,qty=2;sku=MH06-L-Purple,qty=2;sku=MH05-M-White,qty=3;sku=MH02-M-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-25 03:02:29","2016-07-25 03:02:29"
"Lillie.Stokes@thelumastory.com","USD","sku=MH05-L-Green,qty=2;sku=MH03-L-Black,qty=1;sku=MH01-L-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2015-12-24 19:35:08","2015-12-24 19:35:08"
"Lura.Taylor@the1umastory.com","USD","sku=MH04-M-Green,qty=1;sku=MH02-XL-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-11 17:02:54","2016-09-11 17:02:54"
"Shane.Lopez@thelumastory.com","USD","sku=MH07-S-Gray,qty=4;sku=MH03-M-Green,qty=3;sku=MH12-L-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-02 03:47:11","2016-08-02 03:47:11"
"Gussie.Watts@thelumastory.com","USD","sku=MH09,qty=2;sku=MH11-M-White,qty=4;sku=MH08-L-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-22 12:18:25","2016-09-22 12:18:25"
"Michael.Saunders@the1umastory.com","USD","sku=MH05-M-Green,qty=2;sku=MH13-XS-Blue,qty=4;sku=MH04-M-Green,qty=4;sku=MH07-S-Gray,qty=3;sku=MH06-L-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-06-18 11:26:29","2016-06-18 11:26:29"
"Sam.Carpenter@the1umastory.com","USD","sku=MH08-XL-Purple,qty=2;sku=MH12-XL-Green,qty=3;sku=MH11-XL-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-15 23:17:42","2016-07-15 23:17:42"
"Sam.Carpenter@the1umastory.com","USD","sku=MH06-XS-Black,qty=2;sku=MH11,qty=2;sku=MH11-XL-Orange,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-10 16:29:37","2016-05-10 16:29:37"
"Shane.Lopez@thelumastory.com","USD","sku=MH11-XS-Red,qty=3;sku=MH13-S-Lavender,qty=2;sku=MH03-S-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-24 04:18:29","2016-09-24 04:18:29"
"Willie.Norris@thelumastory.com","USD","sku=MH09,qty=4;sku=MH10-S-Black,qty=3;sku=MH10-L-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-29 00:37:42","2016-08-29 00:37:42"
"Tillie.Armstrong@thelumastory.com","USD","sku=MH09-XL-Red,qty=1;sku=MH01-M-Gray,qty=2;sku=MH09-M-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-21 10:06:05","2016-07-21 10:06:05"
"Lida.Robertson@the1umastory.com","USD","sku=MH07-XL-Gray,qty=2;sku=MH12-XS-Green,qty=4;sku=MH13-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-22 13:16:48","2016-07-22 13:16:48"
