"entity_id","state","status","shipping_description","store_id","customer_id","base_discount_amount","base_grand_total","base_subtotal","base_subtotal_invoiced","base_to_global_rate","base_total_invoiced","base_total_paid","grand_total","subtotal","subtotal_invoiced","total_invoiced","total_paid","total_qty_ordered","base_subtotal_incl_tax","base_total_due","subtotal_incl_tax","total_due","customer_email","customer_firstname","customer_lastname","shipping_method","store_name","created_at","updated_at","total_item_count","increment_id"
3571,"complete","complete","Flat Rate - Fixed",1,260,0,363.00,363.00,363.00,1,363.00,363.00,363.00,363.00,363.00,363.00,363.00,4,363.00,363.00,363.00,363.00,"Myra.Rodriquez@thelumastory.com","Myra","Rodriquez","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",4,"000003571"
3572,"complete","complete","Flat Rate - Fixed",1,307,0,254.00,254.00,254.00,1,254.00,254.00,254.00,254.00,254.00,254.00,254.00,3,254.00,254.00,254.00,254.00,"Cory.Keller@thelumastory.com","Cory","Keller","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",3,"000003572"
3575,"complete","complete","Flat Rate - Fixed",1,158,0,622.00,622.00,622.00,1,622.00,622.00,622.00,622.00,622.00,622.00,622.00,2,622.00,622.00,622.00,622.00,"Georgia.Coleman@thelumastory.com","Georgia","Coleman","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",2,"000003575"
3577,"complete","complete","Flat Rate - Fixed",1,400,0,318.00,318.00,318.00,1,318.00,318.00,318.00,318.00,318.00,318.00,318.00,1,318.00,318.00,318.00,318.00,"Katie.Floyd@thelumastory.com","Katie","Floyd","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",1,"000003577"
3570,"complete","complete","Flat Rate - Fixed",1,102,0,348.00,348.00,348.00,1,348.00,348.00,348.00,348.00,348.00,348.00,348.00,2,348.00,348.00,348.00,348.00,"Lizzie.Wade@thelumastory.com","Lizzie","Wade","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",2,"000003570"
3574,"complete","complete","Flat Rate - Fixed",1,392,0,296.00,296.00,296.00,1,296.00,296.00,296.00,296.00,296.00,296.00,296.00,2,296.00,296.00,296.00,296.00,"Winifred.Estrada@thelumastory.com","Winifred","Estrada","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",2,"000003574"
3573,"complete","complete","Flat Rate - Fixed",1,367,0,534.00,534.00,534.00,1,534.00,534.00,534.00,534.00,534.00,534.00,534.00,1,534.00,534.00,534.00,534.00,"Ann.Farmer@thelumastory.com","Ann","Farmer","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",1,"000003573"
3568,"complete","complete","Flat Rate - Fixed",1,249,0,732.00,732.00,732.00,1,732.00,732.00,732.00,732.00,732.00,732.00,732.00,4,732.00,732.00,732.00,732.00,"Mattie.Price@thelumastory.com","Mattie","Price","flatrate_flatrate","Main","2016-08-21 13:04:39","2016-08-21 13:04:39",4,"000003568"
3585,"complete","complete","Flat Rate - Fixed",1,201,0,450.00,450.00,450.00,1,450.00,450.00,450.00,450.00,450.00,450.00,450.00,4,450.00,450.00,450.00,450.00,"Minerva.Sanders@thelumastory.com","Minerva","Sanders","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",4,"000003585"
3583,"complete","complete","Flat Rate - Fixed",1,398,0,246.00,246.00,246.00,1,246.00,246.00,246.00,246.00,246.00,246.00,246.00,2,246.00,246.00,246.00,246.00,"Estelle.Morrison@thelumastory.com","Estelle","Morrison","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",2,"000003583"
3584,"complete","complete","Flat Rate - Fixed",1,354,0,676.00,676.00,676.00,1,676.00,676.00,676.00,676.00,676.00,676.00,676.00,2,676.00,676.00,676.00,676.00,"Stephen.Griffith@thelumastory.com","Stephen","Griffith","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",2,"000003584"
3580,"complete","complete","Flat Rate - Fixed",1,398,0,627.00,627.00,627.00,1,627.00,627.00,627.00,627.00,627.00,627.00,627.00,2,627.00,627.00,627.00,627.00,"Estelle.Morrison@thelumastory.com","Estelle","Morrison","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",2,"000003580"
3578,"complete","complete","Flat Rate - Fixed",1,161,0,556.00,556.00,556.00,1,556.00,556.00,556.00,556.00,556.00,556.00,556.00,1,556.00,556.00,556.00,556.00,"Russell.Keller@thelumastory.com","Russell","Keller","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",1,"000003578"
3581,"complete","complete","Flat Rate - Fixed",1,384,0,546.00,546.00,546.00,1,546.00,546.00,546.00,546.00,546.00,546.00,546.00,1,546.00,546.00,546.00,546.00,"Hunter.Adams@thelumastory.com","Hunter","Adams","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",1,"000003581"
3582,"complete","complete","Flat Rate - Fixed",1,213,0,276.00,276.00,276.00,1,276.00,276.00,276.00,276.00,276.00,276.00,276.00,3,276.00,276.00,276.00,276.00,"Andrew.Olson@thelumastory.com","Andrew","Olson","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",3,"000003582"
3579,"complete","complete","Flat Rate - Fixed",1,198,0,418.00,418.00,418.00,1,418.00,418.00,418.00,418.00,418.00,418.00,418.00,3,418.00,418.00,418.00,418.00,"Herman.Castro@thelumastory.com","Herman","Castro","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",3,"000003579"
3586,"complete","complete","Flat Rate - Fixed",1,166,0,344.00,344.00,344.00,1,344.00,344.00,344.00,344.00,344.00,344.00,344.00,4,344.00,344.00,344.00,344.00,"Cornelia.Marsh@thelumastory.com","Cornelia","Marsh","flatrate_flatrate","Main","2016-08-22 13:04:39","2016-08-22 13:04:39",4,"000003586"
3591,"complete","complete","Flat Rate - Fixed",1,210,0,448.00,448.00,448.00,1,448.00,448.00,448.00,448.00,448.00,448.00,448.00,4,448.00,448.00,448.00,448.00,"Ricardo.Rios@thelumastory.com","Ricardo","Rios","flatrate_flatrate","Main","2016-08-23 13:04:39","2016-08-23 13:04:39",4,"000003591"
3589,"complete","complete","Flat Rate - Fixed",1,138,0,352.00,352.00,352.00,1,352.00,352.00,352.00,352.00,352.00,352.00,352.00,4,352.00,352.00,352.00,352.00,"Theresa.Hill@thelumastory.com","Theresa","Hill","flatrate_flatrate","Main","2016-08-23 13:04:39","2016-08-23 13:04:39",4,"000003589"
3588,"complete","complete","Flat Rate - Fixed",1,243,0,282.00,282.00,282.00,1,282.00,282.00,282.00,282.00,282.00,282.00,282.00,1,282.00,282.00,282.00,282.00,"Glenn.West@thelumastory.com","Glenn","West","flatrate_flatrate","Main","2016-08-23 13:04:39","2016-08-23 13:04:39",1,"000003588"
3587,"complete","complete","Flat Rate - Fixed",1,211,0,780.00,780.00,780.00,1,780.00,780.00,780.00,780.00,780.00,780.00,780.00,3,780.00,780.00,780.00,780.00,"Connor.Cole@thelumastory.com","Connor","Cole","flatrate_flatrate","Main","2016-08-23 13:04:39","2016-08-23 13:04:39",3,"000003587"
3592,"complete","complete","Flat Rate - Fixed",1,334,0,775.00,775.00,775.00,1,775.00,775.00,775.00,775.00,775.00,775.00,775.00,4,775.00,775.00,775.00,775.00,"Lottie.Alvarez@thelumastory.com","Lottie","Alvarez","flatrate_flatrate","Main","2016-08-23 13:04:39","2016-08-23 13:04:39",4,"000003592"
3590,"complete","complete","Flat Rate - Fixed",1,123,0,539.00,539.00,539.00,1,539.00,539.00,539.00,539.00,539.00,539.00,539.00,4,539.00,539.00,539.00,539.00,"Jordan.Ray@thelumastory.com","Jordan","Ray","flatrate_flatrate","Main","2016-08-23 13:04:39","2016-08-23 13:04:39",4,"000003590"
3596,"complete","complete","Flat Rate - Fixed",1,354,0,183.00,183.00,183.00,1,183.00,183.00,183.00,183.00,183.00,183.00,183.00,2,183.00,183.00,183.00,183.00,"Stephen.Griffith@thelumastory.com","Stephen","Griffith","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",2,"000003596"
3599,"complete","complete","Flat Rate - Fixed",1,392,0,348.00,348.00,348.00,1,348.00,348.00,348.00,348.00,348.00,348.00,348.00,3,348.00,348.00,348.00,348.00,"Winifred.Estrada@thelumastory.com","Winifred","Estrada","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",3,"000003599"
3598,"complete","complete","Flat Rate - Fixed",1,211,0,201.00,201.00,201.00,1,201.00,201.00,201.00,201.00,201.00,201.00,201.00,3,201.00,201.00,201.00,201.00,"Connor.Cole@thelumastory.com","Connor","Cole","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",3,"000003598"
3597,"complete","complete","Flat Rate - Fixed",1,320,0,596.00,596.00,596.00,1,596.00,596.00,596.00,596.00,596.00,596.00,596.00,3,596.00,596.00,596.00,596.00,"Steve.Dixon@thelumastory.com","Steve","Dixon","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",3,"000003597"
3600,"complete","complete","Flat Rate - Fixed",1,141,0,266.00,266.00,266.00,1,266.00,266.00,266.00,266.00,266.00,266.00,266.00,1,266.00,266.00,266.00,266.00,"Jeff.Thomas@thelumastory.com","Jeff","Thomas","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",1,"000003600"
3593,"complete","complete","Flat Rate - Fixed",1,124,0,347.00,347.00,347.00,1,347.00,347.00,347.00,347.00,347.00,347.00,347.00,1,347.00,347.00,347.00,347.00,"Brandon.Park@thelumastory.com","Brandon","Park","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",1,"000003593"
3595,"complete","complete","Flat Rate - Fixed",1,215,0,388.00,388.00,388.00,1,388.00,388.00,388.00,388.00,388.00,388.00,388.00,4,388.00,388.00,388.00,388.00,"John.Moreno@thelumastory.com","John","Moreno","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",4,"000003595"
3594,"complete","complete","Flat Rate - Fixed",1,312,0,613.00,613.00,613.00,1,613.00,613.00,613.00,613.00,613.00,613.00,613.00,1,613.00,613.00,613.00,613.00,"Anthony.Wallace@thelumastory.com","Anthony","Wallace","flatrate_flatrate","Main","2016-08-24 13:04:39","2016-08-24 13:04:39",1,"000003594"
3603,"complete","complete","Flat Rate - Fixed",1,280,0,688.00,688.00,688.00,1,688.00,688.00,688.00,688.00,688.00,688.00,688.00,4,688.00,688.00,688.00,688.00,"Francis.Patton@thelumastory.com","Francis","Patton","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",4,"000003603"
3607,"complete","complete","Flat Rate - Fixed",1,185,0,680.00,680.00,680.00,1,680.00,680.00,680.00,680.00,680.00,680.00,680.00,4,680.00,680.00,680.00,680.00,"Lois.Jefferson@thelumastory.com","Lois","Jefferson","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",4,"000003607"
3608,"complete","complete","Flat Rate - Fixed",1,293,0,500.00,500.00,500.00,1,500.00,500.00,500.00,500.00,500.00,500.00,500.00,3,500.00,500.00,500.00,500.00,"Matilda.Larson@thelumastory.com","Matilda","Larson","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",3,"000003608"
3605,"complete","complete","Flat Rate - Fixed",1,191,0,276.00,276.00,276.00,1,276.00,276.00,276.00,276.00,276.00,276.00,276.00,1,276.00,276.00,276.00,276.00,"Elsie.Barker@thelumastory.com","Elsie","Barker","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",1,"000003605"
3604,"complete","complete","Flat Rate - Fixed",1,280,0,798.00,798.00,798.00,1,798.00,798.00,798.00,798.00,798.00,798.00,798.00,3,798.00,798.00,798.00,798.00,"Francis.Patton@thelumastory.com","Francis","Patton","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",3,"000003604"
3606,"complete","complete","Flat Rate - Fixed",1,274,0,585.00,585.00,585.00,1,585.00,585.00,585.00,585.00,585.00,585.00,585.00,1,585.00,585.00,585.00,585.00,"Kyle.Moss@thelumastory.com","Kyle","Moss","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",1,"000003606"
3601,"complete","complete","Flat Rate - Fixed",1,237,0,450.00,450.00,450.00,1,450.00,450.00,450.00,450.00,450.00,450.00,450.00,1,450.00,450.00,450.00,450.00,"Tillie.Quinn@thelumastory.com","Tillie","Quinn","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",1,"000003601"
3602,"complete","complete","Flat Rate - Fixed",1,231,0,998.00,998.00,998.00,1,998.00,998.00,998.00,998.00,998.00,998.00,998.00,4,998.00,998.00,998.00,998.00,"Lela.Moran@thelumastory.com","Lela","Moran","flatrate_flatrate","Main","2016-08-25 13:04:39","2016-08-25 13:04:39",4,"000003602"
3611,"complete","complete","Flat Rate - Fixed",1,223,0,854.00,854.00,854.00,1,854.00,854.00,854.00,854.00,854.00,854.00,854.00,4,854.00,854.00,854.00,854.00,"Frances.Valdez@thelumastory.com","Frances","Valdez","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",4,"000003611"
3613,"complete","complete","Flat Rate - Fixed",1,303,0,206.00,206.00,206.00,1,206.00,206.00,206.00,206.00,206.00,206.00,206.00,4,206.00,206.00,206.00,206.00,"Mike.Gilbert@thelumastory.com","Mike","Gilbert","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",4,"000003613"
3610,"complete","complete","Flat Rate - Fixed",1,127,0,966.00,966.00,966.00,1,966.00,966.00,966.00,966.00,966.00,966.00,966.00,2,966.00,966.00,966.00,966.00,"Genevieve.Carter@thelumastory.com","Genevieve","Carter","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",2,"000003610"
3612,"complete","complete","Flat Rate - Fixed",1,254,0,782.00,782.00,782.00,1,782.00,782.00,782.00,782.00,782.00,782.00,782.00,4,782.00,782.00,782.00,782.00,"Arthur.Brock@thelumastory.com","Arthur","Brock","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",4,"000003612"
3619,"complete","complete","Flat Rate - Fixed",1,233,0,752.00,752.00,752.00,1,752.00,752.00,752.00,752.00,752.00,752.00,752.00,1,752.00,752.00,752.00,752.00,"Jay.Griffith@thelumastory.com","Jay","Griffith","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",1,"000003619"
3616,"complete","complete","Flat Rate - Fixed",1,224,0,474.00,474.00,474.00,1,474.00,474.00,474.00,474.00,474.00,474.00,474.00,3,474.00,474.00,474.00,474.00,"Nannie.Johnson@thelumastory.com","Nannie","Johnson","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",3,"000003616"
3617,"complete","complete","Flat Rate - Fixed",1,359,0,790.00,790.00,790.00,1,790.00,790.00,790.00,790.00,790.00,790.00,790.00,3,790.00,790.00,790.00,790.00,"Joseph.Bryan@thelumastory.com","Joseph","Bryan","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",3,"000003617"
3615,"complete","complete","Flat Rate - Fixed",1,176,0,616.00,616.00,616.00,1,616.00,616.00,616.00,616.00,616.00,616.00,616.00,2,616.00,616.00,616.00,616.00,"Gavin.Freeman@thelumastory.com","Gavin","Freeman","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",2,"000003615"
3609,"complete","complete","Flat Rate - Fixed",1,160,0,1170.00,1170.00,1170.00,1,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1,1170.00,1170.00,1170.00,1170.00,"Dollie.Hicks@thelumastory.com","Dollie","Hicks","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",1,"000003609"
3614,"complete","complete","Flat Rate - Fixed",1,381,0,524.00,524.00,524.00,1,524.00,524.00,524.00,524.00,524.00,524.00,524.00,1,524.00,524.00,524.00,524.00,"Katie.Kelley@thelumastory.com","Katie","Kelley","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",1,"000003614"
3618,"complete","complete","Flat Rate - Fixed",1,190,0,291.00,291.00,291.00,1,291.00,291.00,291.00,291.00,291.00,291.00,291.00,4,291.00,291.00,291.00,291.00,"Norman.Pierce@thelumastory.com","Norman","Pierce","flatrate_flatrate","Main","2016-08-26 13:04:39","2016-08-26 13:04:39",4,"000003618"
3625,"complete","complete","Flat Rate - Fixed",1,130,0,463.00,463.00,463.00,1,463.00,463.00,463.00,463.00,463.00,463.00,463.00,2,463.00,463.00,463.00,463.00,"Florence.Lopez@thelumastory.com","Florence","Lopez","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",2,"000003625"
3628,"complete","complete","Flat Rate - Fixed",1,330,0,648.00,648.00,648.00,1,648.00,648.00,648.00,648.00,648.00,648.00,648.00,2,648.00,648.00,648.00,648.00,"Verna.Daniels@thelumastory.com","Verna","Daniels","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",2,"000003628"
3624,"complete","complete","Flat Rate - Fixed",1,327,0,576.00,576.00,576.00,1,576.00,576.00,576.00,576.00,576.00,576.00,576.00,4,576.00,576.00,576.00,576.00,"Curtis.Holland@thelumastory.com","Curtis","Holland","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",4,"000003624"
3626,"complete","complete","Flat Rate - Fixed",1,324,0,645.00,645.00,645.00,1,645.00,645.00,645.00,645.00,645.00,645.00,645.00,4,645.00,645.00,645.00,645.00,"Abbie.Hart@thelumastory.com","Abbie","Hart","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",4,"000003626"
3620,"complete","complete","Flat Rate - Fixed",1,359,0,222.00,222.00,222.00,1,222.00,222.00,222.00,222.00,222.00,222.00,222.00,4,222.00,222.00,222.00,222.00,"Joseph.Bryan@thelumastory.com","Joseph","Bryan","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",4,"000003620"
3623,"complete","complete","Flat Rate - Fixed",1,179,0,424.00,424.00,424.00,1,424.00,424.00,424.00,424.00,424.00,424.00,424.00,1,424.00,424.00,424.00,424.00,"Cornelia.Curtis@thelumastory.com","Cornelia","Curtis","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",1,"000003623"
3627,"complete","complete","Flat Rate - Fixed",1,368,0,555.00,555.00,555.00,1,555.00,555.00,555.00,555.00,555.00,555.00,555.00,4,555.00,555.00,555.00,555.00,"Bessie.Anderson@thelumastory.com","Bessie","Anderson","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",4,"000003627"
3621,"complete","complete","Flat Rate - Fixed",1,227,0,334.00,334.00,334.00,1,334.00,334.00,334.00,334.00,334.00,334.00,334.00,4,334.00,334.00,334.00,334.00,"Lily.Newton@thelumastory.com","Lily","Newton","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",4,"000003621"
3622,"complete","complete","Flat Rate - Fixed",1,339,0,357.00,357.00,357.00,1,357.00,357.00,357.00,357.00,357.00,357.00,357.00,1,357.00,357.00,357.00,357.00,"Inez.Newton@thelumastory.com","Inez","Newton","flatrate_flatrate","Main","2016-08-27 13:04:39","2016-08-27 13:04:39",1,"000003622"
3637,"complete","complete","Flat Rate - Fixed",1,108,0,410.00,410.00,410.00,1,410.00,410.00,410.00,410.00,410.00,410.00,410.00,2,410.00,410.00,410.00,410.00,"Danny.Singleton@thelumastory.com","Danny","Singleton","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",2,"000003637"
3633,"complete","complete","Flat Rate - Fixed",1,137,0,624.00,624.00,624.00,1,624.00,624.00,624.00,624.00,624.00,624.00,624.00,2,624.00,624.00,624.00,624.00,"Elva.Nichols@thelumastory.com","Elva","Nichols","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",2,"000003633"
3634,"complete","complete","Flat Rate - Fixed",1,125,0,754.00,754.00,754.00,1,754.00,754.00,754.00,754.00,754.00,754.00,754.00,4,754.00,754.00,754.00,754.00,"Ricardo.Dixon@thelumastory.com","Ricardo","Dixon","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",4,"000003634"
3639,"complete","complete","Flat Rate - Fixed",1,392,0,402.00,402.00,402.00,1,402.00,402.00,402.00,402.00,402.00,402.00,402.00,1,402.00,402.00,402.00,402.00,"Winifred.Estrada@thelumastory.com","Winifred","Estrada","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",1,"000003639"
3631,"complete","complete","Flat Rate - Fixed",1,352,0,681.00,681.00,681.00,1,681.00,681.00,681.00,681.00,681.00,681.00,681.00,2,681.00,681.00,681.00,681.00,"Jesus.Castro@thelumastory.com","Jesus","Castro","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",2,"000003631"
3635,"complete","complete","Flat Rate - Fixed",1,233,0,380.00,380.00,380.00,1,380.00,380.00,380.00,380.00,380.00,380.00,380.00,2,380.00,380.00,380.00,380.00,"Jay.Griffith@thelumastory.com","Jay","Griffith","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",2,"000003635"
3638,"complete","complete","Flat Rate - Fixed",1,201,0,304.00,304.00,304.00,1,304.00,304.00,304.00,304.00,304.00,304.00,304.00,2,304.00,304.00,304.00,304.00,"Minerva.Sanders@thelumastory.com","Minerva","Sanders","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",2,"000003638"
3629,"complete","complete","Flat Rate - Fixed",1,191,0,812.00,812.00,812.00,1,812.00,812.00,812.00,812.00,812.00,812.00,812.00,1,812.00,812.00,812.00,812.00,"Elsie.Barker@thelumastory.com","Elsie","Barker","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",1,"000003629"
3636,"complete","complete","Flat Rate - Fixed",1,295,0,602.00,602.00,602.00,1,602.00,602.00,602.00,602.00,602.00,602.00,602.00,4,602.00,602.00,602.00,602.00,"Gary.Murphy@thelumastory.com","Gary","Murphy","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",4,"000003636"
3632,"complete","complete","Flat Rate - Fixed",1,344,0,675.00,675.00,675.00,1,675.00,675.00,675.00,675.00,675.00,675.00,675.00,1,675.00,675.00,675.00,675.00,"Bobby.Chandler@thelumastory.com","Bobby","Chandler","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",1,"000003632"
3630,"complete","complete","Flat Rate - Fixed",1,370,0,609.00,609.00,609.00,1,609.00,609.00,609.00,609.00,609.00,609.00,609.00,4,609.00,609.00,609.00,609.00,"William.Hines@thelumastory.com","William","Hines","flatrate_flatrate","Main","2016-08-28 13:04:39","2016-08-28 13:04:39",4,"000003630"
3643,"complete","complete","Flat Rate - Fixed",1,138,0,686.00,686.00,686.00,1,686.00,686.00,686.00,686.00,686.00,686.00,686.00,2,686.00,686.00,686.00,686.00,"Theresa.Hill@thelumastory.com","Theresa","Hill","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",2,"000003643"
3646,"complete","complete","Flat Rate - Fixed",1,373,0,830.00,830.00,830.00,1,830.00,830.00,830.00,830.00,830.00,830.00,830.00,1,830.00,830.00,830.00,830.00,"Tyler.Morton@thelumastory.com","Tyler","Morton","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",1,"000003646"
3642,"complete","complete","Flat Rate - Fixed",1,124,0,378.00,378.00,378.00,1,378.00,378.00,378.00,378.00,378.00,378.00,378.00,3,378.00,378.00,378.00,378.00,"Brandon.Park@thelumastory.com","Brandon","Park","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",3,"000003642"
3640,"complete","complete","Flat Rate - Fixed",1,222,0,500.00,500.00,500.00,1,500.00,500.00,500.00,500.00,500.00,500.00,500.00,1,500.00,500.00,500.00,500.00,"Isaiah.Hawkins@thelumastory.com","Isaiah","Hawkins","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",1,"000003640"
3645,"complete","complete","Flat Rate - Fixed",1,149,0,437.00,437.00,437.00,1,437.00,437.00,437.00,437.00,437.00,437.00,437.00,4,437.00,437.00,437.00,437.00,"Lula.Robinson@thelumastory.com","Lula","Robinson","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",4,"000003645"
3641,"complete","complete","Flat Rate - Fixed",1,115,0,376.00,376.00,376.00,1,376.00,376.00,376.00,376.00,376.00,376.00,376.00,1,376.00,376.00,376.00,376.00,"Alta.Jensen@thelumastory.com","Alta","Jensen","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",1,"000003641"
3647,"complete","complete","Flat Rate - Fixed",1,182,0,336.00,336.00,336.00,1,336.00,336.00,336.00,336.00,336.00,336.00,336.00,1,336.00,336.00,336.00,336.00,"Lora.Stokes@thelumastory.com","Lora","Stokes","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",1,"000003647"
3648,"complete","complete","Flat Rate - Fixed",1,134,0,406.00,406.00,406.00,1,406.00,406.00,406.00,406.00,406.00,406.00,406.00,3,406.00,406.00,406.00,406.00,"Bill.Carr@thelumastory.com","Bill","Carr","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",3,"000003648"
3644,"complete","complete","Flat Rate - Fixed",1,124,0,542.00,542.00,542.00,1,542.00,542.00,542.00,542.00,542.00,542.00,542.00,3,542.00,542.00,542.00,542.00,"Brandon.Park@thelumastory.com","Brandon","Park","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",3,"000003644"
3649,"complete","complete","Flat Rate - Fixed",1,207,0,501.00,501.00,501.00,1,501.00,501.00,501.00,501.00,501.00,501.00,501.00,1,501.00,501.00,501.00,501.00,"Lizzie.Robertson@thelumastory.com","Lizzie","Robertson","flatrate_flatrate","Main","2016-08-29 13:04:39","2016-08-29 13:04:39",1,"000003649"
3650,"complete","complete","Flat Rate - Fixed",1,147,0,246.00,246.00,246.00,1,246.00,246.00,246.00,246.00,246.00,246.00,246.00,3,246.00,246.00,246.00,246.00,"Marie.Norris@thelumastory.com","Marie","Norris","flatrate_flatrate","Main","2016-08-30 13:04:39","2016-08-30 13:04:39",3,"000003650"
3654,"complete","complete","Flat Rate - Fixed",1,103,0,264.00,264.00,264.00,1,264.00,264.00,264.00,264.00,264.00,264.00,264.00,4,264.00,264.00,264.00,264.00,"Dean.Gonzalez@thelumastory.com","Dean","Gonzalez","flatrate_flatrate","Main","2016-08-30 13:04:39","2016-08-30 13:04:39",4,"000003654"
3655,"complete","complete","Flat Rate - Fixed",1,156,0,230.00,230.00,230.00,1,230.00,230.00,230.00,230.00,230.00,230.00,230.00,1,230.00,230.00,230.00,230.00,"Alberta.Poole@thelumastory.com","Alberta","Poole","flatrate_flatrate","Main","2016-08-30 13:04:39","2016-08-30 13:04:39",1,"000003655"
3652,"complete","complete","Flat Rate - Fixed",1,197,0,390.00,390.00,390.00,1,390.00,390.00,390.00,390.00,390.00,390.00,390.00,1,390.00,390.00,390.00,390.00,"Carrie.Roberts@thelumastory.com","Carrie","Roberts","flatrate_flatrate","Main","2016-08-30 13:04:39","2016-08-30 13:04:39",1,"000003652"
